,id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
14669,12805,7457,143.800997,66.577127,0.886368,7578,97.439968,0.665804,342.188,0.800285,2.159916,0
14670,13805,8731,157.271582,71.670762,0.890127,8988,105.435547,0.766684,375.672,0.777421,2.194362,0
14671,14805,9655,165.993174,74.543602,0.893493,9855,110.874379,0.616696,395.225,0.776736,2.226793,0
14672,15805,8476,156.755848,69.303105,0.896962,8647,103.884447,0.563264,369.441,0.780388,2.261888,0
14673,16805,7856,153.320935,66.389630,0.901389,8053,100.012849,0.800408,359.752,0.762790,2.309411,0
14674,17805,7157,149.690497,62.139919,0.909765,7330,95.459811,0.754162,349.158,0.737729,2.408926,0
14675,806,6017,142.013157,55.182080,0.921419,6178,87.527609,0.767474,328.276,0.701636,2.573538,1
14676,1806,6092,146.011210,53.816668,0.929596,6253,88.071422,0.635378,331.907,0.694923,2.713122,1
14677,2806,3749,116.674995,41.802255,0.933614,3886,69.089616,0.467515,267.354,0.659101,2.791117,1
14678,3806,6564,155.450289,54.444695,0.936661,6757,91.419606,0.484357,359.939,0.636679,2.855196,1
14679,4806,6225,154.836792,53.127118,0.939293,6516,89.027615,0.604662,345.279,0.656159,2.914459,1
14680,5806,6462,158.097238,53.139133,0.941820,6646,90.706526,0.598777,355.394,0.642920,2.975157,1
14681,6806,5885,152.487967,50.250746,0.944142,6026,86.562201,0.471781,337.660,0.648630,3.034541,1
14682,7806,4654,135.985426,43.890418,0.946481,4813,76.978288,0.506090,302.276,0.640072,3.098294,1
14683,8806,7198,172.471673,54.311179,0.949125,7457,95.732848,0.706587,382.767,0.617380,3.175620,1
14684,9806,8899,153.205421,74.773581,0.872810,9100,106.445097,0.605869,372.764,0.804791,2.048924,0
14685,10806,6952,136.935339,65.824255,0.876887,7110,94.082737,0.641565,332.453,0.790422,2.080317,0
14686,11806,8911,155.910792,73.500782,0.881904,9114,106.516842,0.668994,374.540,0.798252,2.121213,0
14687,12806,8459,153.251332,70.949246,0.886379,8628,103.780216,0.676991,365.178,0.797113,2.160014,0
14688,13806,9147,160.988648,73.363570,0.890130,9433,107.918127,0.645610,384.886,0.775933,2.194395,0
14689,14806,7776,148.960153,66.894295,0.893494,7884,99.502315,0.573451,351.522,0.790790,2.226799,0
14690,15806,9116,162.969357,72.049552,0.896963,9354,107.735100,0.802465,386.018,0.768775,2.261907,0
14691,16806,6586,140.350885,60.772592,0.901392,6712,91.572680,0.614366,328.493,0.766972,2.309444,0
14692,17806,9446,171.480116,71.174187,0.909795,9726,109.667774,0.557615,400.270,0.740887,2.409302,0
14693,807,6729,149.694959,58.165018,0.921425,6870,92.561487,0.562155,343.619,0.716153,2.573625,1
14694,1807,6147,147.231335,54.265620,0.929598,6293,88.468093,0.690286,331.972,0.700923,2.713160,1
14695,2807,5875,146.195932,52.378531,0.933616,6047,86.488625,0.599980,330.120,0.677445,2.791142,1
14696,3807,5726,145.654872,51.013308,0.936662,5908,85.384833,0.807730,324.339,0.684011,2.855233,1
14697,4807,6966,162.085725,55.614194,0.939293,7178,94.177421,0.587551,368.040,0.646254,2.914467,1
14698,5807,8398,142.875313,75.630500,0.848406,8569,103.405347,0.783688,354.096,0.841674,1.889123,0
14699,6807,5491,147.081194,48.468051,0.944144,5648,83.614343,0.680928,330.244,0.632691,3.034601,1
14700,7807,6414,160.482713,51.796094,0.946484,6623,90.369013,0.489133,358.341,0.627691,3.098356,1
14701,8807,7462,139.140815,68.641868,0.869844,7580,97.472629,0.789630,334.619,0.837460,2.027055,0
14702,9807,6774,134.033728,65.410689,0.872834,6963,92.870473,0.603098,332.512,0.769911,2.049110,0
14703,10807,9707,161.489521,77.627144,0.876888,10019,111.172552,0.732051,391.634,0.795306,2.080323,0
14704,11807,8735,154.654191,72.907540,0.881907,8936,105.459696,0.741448,374.002,0.784738,2.121237,0
14705,12807,8785,156.471106,72.439407,0.886381,8985,105.761096,0.803457,373.563,0.791086,2.160027,0
14706,13807,9590,164.790068,75.095630,0.890131,9812,110.500530,0.593074,392.422,0.782567,2.194403,0
14707,14807,8737,158.697337,71.265357,0.893499,8964,105.471768,0.573972,377.579,0.770117,2.226851,0
14708,15807,7875,151.486135,66.972689,0.896964,8021,100.133718,0.567036,358.328,0.770724,2.261909,0
14709,16807,5555,129.231004,55.957622,0.901392,5698,84.100212,0.534135,307.110,0.740127,2.309444,0
14710,17807,8471,162.145783,67.284289,0.909839,8596,103.853802,0.594206,375.964,0.753099,2.409861,0
14711,808,7416,157.490883,61.182566,0.921456,7646,97.171727,0.520056,379.837,0.645929,2.574114,1
14712,1808,5027,133.538710,49.218266,0.929600,5169,80.003595,0.746732,302.572,0.690019,2.713194,1
14713,2808,5740,144.324317,51.707838,0.933616,5873,85.489151,0.487846,324.991,0.682935,2.791150,1
14714,3808,5600,144.679735,50.670909,0.936664,5778,84.440165,0.639488,330.889,0.642737,2.855282,1
14715,4808,5474,143.981661,49.399811,0.939300,5622,83.484809,0.638889,323.090,0.658973,2.914620,1
14716,5808,6008,153.088674,51.454299,0.941824,6190,87.462124,0.764961,348.463,0.621765,2.975236,1
14717,6808,5509,146.680762,48.334132,0.944149,5609,83.751279,0.476392,323.766,0.660420,3.034724,1
14718,7808,5714,151.415274,48.866295,0.946491,5860,85.295315,0.566753,336.224,0.635174,3.098563,1
14719,8808,5907,124.167979,61.249138,0.869873,6013,86.723849,0.713406,300.869,0.820015,2.027261,0
14720,9808,6033,160.190743,48.734359,0.952600,6160,87.643906,0.768535,348.768,0.623261,3.287019,1
14721,10808,6090,165.306423,47.514870,0.957800,6271,88.056964,0.653293,359.901,0.590828,3.479046,1
14722,11808,9007,156.608761,73.828206,0.881910,9195,107.089068,0.588885,376.396,0.798914,2.121259,0
14723,12808,8667,155.160875,71.831584,0.886385,8967,105.048404,0.609751,377.428,0.764558,2.160065,0
14724,13808,10086,168.760098,76.903651,0.890134,10430,113.322081,0.745620,419.191,0.721282,2.194435,0
14725,14808,8798,159.149353,71.465264,0.893509,9091,105.839319,0.566152,380.919,0.761954,2.226947,0
14726,15808,7761,150.593613,66.577308,0.896966,7966,99.406298,0.672880,358.471,0.758961,2.261936,0
14727,16808,8991,163.955317,70.990617,0.901400,9280,106.993910,0.734799,388.772,0.747529,2.309535,0
14728,17808,9170,168.379701,69.867707,0.909848,9343,108.053721,0.725704,390.427,0.755961,2.409979,0
14729,809,6995,152.749737,59.336064,0.921469,7181,94.373252,0.759418,354.757,0.698451,2.574315,1
14730,1809,6665,153.026868,56.400891,0.929601,6814,92.120256,0.692827,348.050,0.691396,2.713199,1
14731,2809,6458,152.607016,54.674413,0.933618,6599,90.678448,0.510837,342.224,0.692926,2.791196,1
14732,3809,5705,145.196287,50.850795,0.936667,5833,85.228115,0.542971,324.788,0.679619,2.855340,1
14733,4809,6184,152.656113,52.372072,0.939309,6296,88.733947,0.493142,339.526,0.674114,2.914838,1
14734,5809,6327,155.362408,52.218098,0.941824,6451,89.754034,0.474501,345.740,0.665133,2.975260,1
14735,6809,6696,162.621617,53.586047,0.944151,6915,92.334241,0.583529,377.609,0.590120,3.034775,1
14736,7809,5451,148.283498,47.855524,0.946491,5610,83.309236,0.491613,325.417,0.646853,3.098566,1
14737,8809,5115,145.686659,45.876347,0.949126,5264,80.700807,0.479651,319.098,0.631259,3.175638,1
14738,9809,6993,172.014130,52.329169,0.952604,7214,94.359759,0.583333,385.621,0.590952,3.287156,1
14739,10809,5854,162.094709,46.590285,0.957803,6030,86.333912,0.674424,351.506,0.595384,3.479153,1
14740,11809,6237,130.688371,61.605256,0.881925,6352,89.113383,0.626205,313.416,0.797890,2.121383,0
14741,12809,8764,156.083275,72.258175,0.886386,8957,105.634613,0.594815,374.724,0.784313,2.160078,0
14742,13809,9194,161.295868,73.501304,0.890137,9467,108.195029,0.736699,386.622,0.772932,2.194463,0
14743,14809,8377,154.988495,69.594259,0.893517,8557,103.275978,0.612354,367.537,0.779285,2.227030,0
14744,15809,8591,158.316168,69.991442,0.896966,8813,104.586810,0.734023,381.751,0.740787,2.261936,0
14745,16809,7133,145.623495,63.051654,0.901405,7296,95.299621,0.605415,342.006,0.766328,2.309590,0
14746,17809,6947,146.785384,60.906956,0.909849,7067,94.048897,0.580465,342.206,0.745473,2.409994,0
14747,810,5247,133.019282,51.669303,0.921476,5399,81.735475,0.789023,308.254,0.693911,2.574435,1
14748,1810,5771,143.580264,52.917842,0.929604,5983,85.719691,0.575259,331.990,0.657977,2.713268,1
14749,2810,7162,161.001198,57.674463,0.933636,7422,95.493150,0.650795,368.460,0.662924,2.791551,1
14750,3810,6494,155.338357,54.402520,0.936668,6679,90.930840,0.538742,355.031,0.647425,2.855352,1
14751,4810,6950,161.805770,55.510722,0.939310,7141,94.069202,0.528919,364.642,0.656843,2.914856,1
14752,5810,6284,155.980245,52.424902,0.941826,6468,89.448518,0.597793,350.622,0.642344,2.975308,1
14753,6810,6221,156.677685,51.626637,0.944153,6405,88.999007,0.501370,350.591,0.636017,3.034823,1
14754,7810,5248,144.679974,46.690973,0.946495,5398,81.743264,0.521566,320.264,0.642965,3.098671,1
14755,8810,6153,160.175684,50.438571,0.949126,6368,88.511259,0.815399,349.803,0.631902,3.175659,1
14756,9810,6079,160.336336,48.776349,0.952604,6198,87.977402,0.779359,349.811,0.624274,3.287174,1
14757,10810,6655,172.868071,49.682712,0.957810,6799,92.051123,0.442546,370.683,0.608629,3.479441,1
14758,11810,8175,149.473658,70.459230,0.881929,8421,102.023200,0.671182,361.118,0.787770,2.121421,0
14759,12810,9798,165.004818,76.388119,0.886387,10041,111.692440,0.760714,395.504,0.787128,2.160085,0
14760,13810,9852,166.931073,76.068269,0.890140,10080,111.999803,0.574394,399.497,0.775724,2.194490,0
14761,14810,7857,150.732146,67.682807,0.893518,8135,100.019214,0.781791,360.546,0.759531,2.227037,0
14762,15810,9454,166.122164,73.441117,0.896970,9922,109.714204,0.597976,419.399,0.675415,2.261978,0
14763,16810,8536,159.828034,69.201700,0.901405,8776,104.251488,0.592531,378.502,0.748735,2.309597,0
14764,17810,8316,160.281656,66.502696,0.909862,8545,102.899271,0.554955,375.108,0.742697,2.410153,0
14765,811,6080,142.725666,55.438255,0.921480,6333,87.984637,0.524590,340.577,0.658693,2.574498,1
14766,1811,5950,144.744426,53.345507,0.929608,6142,87.038930,0.520560,328.667,0.692173,2.713339,1
14767,2811,5009,134.958711,48.344716,0.933638,5175,79.860233,0.538602,305.840,0.672934,2.791592,1
14768,3811,6420,154.352167,54.056778,0.936669,6615,90.411271,0.547315,344.561,0.679536,2.855371,1
14769,4811,6589,157.911572,54.174234,0.939311,6808,91.593533,0.559766,356.172,0.652694,2.914883,1
14770,5811,6733,161.884789,54.407060,0.941832,6940,92.588994,0.478332,358.046,0.659995,2.975437,1
14771,6811,6892,165.010751,54.371480,0.944155,7066,93.675861,0.462054,369.418,0.634628,3.034877,1
14772,7811,7180,169.456530,54.683782,0.946501,7335,95.613074,0.709066,373.886,0.645440,3.098844,1
14773,8811,5241,148.082371,46.625825,0.949137,5462,81.688729,0.506377,328.128,0.611699,3.175973,1
14774,9811,6493,167.571643,50.974529,0.952610,6737,90.923838,0.796687,366.921,0.606052,3.287360,1
14775,10811,9962,163.568219,78.618439,0.876915,10220,112.623321,0.708434,397.150,0.793683,2.080533,0
14776,11811,7067,139.474131,65.744656,0.881933,7292,94.857703,0.758832,337.324,0.780460,2.121452,0
14777,12811,9307,160.960297,74.512965,0.886396,9551,108.857891,0.583145,387.221,0.780013,2.160165,0
14778,13811,7996,150.667764,68.656424,0.890143,8266,100.900066,0.740096,361.943,0.767012,2.194518,0
14779,14811,8466,155.511170,69.825816,0.893528,8619,103.823148,0.680000,369.545,0.779029,2.227130,0
14780,15811,8627,158.578245,70.103152,0.896979,8813,104.805713,0.723014,375.623,0.768361,2.262070,0
14781,16811,7733,151.824933,65.736527,0.901406,7944,99.226818,0.669872,358.942,0.754240,2.309598,0
14782,17811,8912,166.715670,69.169229,0.909870,9166,106.522818,0.759373,393.453,0.723435,2.410258,0
14783,812,5650,138.105956,53.643192,0.921482,5800,84.816292,0.563142,316.608,0.708296,2.574529,1
14784,1812,4646,127.763953,47.086382,0.929611,4748,76.912099,0.673138,287.719,0.705264,2.713395,1
14785,2812,5540,141.052071,50.527371,0.933638,5658,83.986589,0.568205,316.195,0.696321,2.791597,1
14786,3812,5612,144.887207,50.741172,0.936671,5867,84.530588,0.572653,332.817,0.636673,2.855417,1
14787,4812,6593,157.338980,53.972049,0.939324,6739,91.621331,0.478239,353.110,0.664466,2.915194,1
14788,5812,8794,146.544028,77.571467,0.848410,9016,105.815257,0.641898,371.531,0.800583,1.889149,0
14789,6812,6062,123.085386,63.444306,0.856920,6176,87.854301,0.765404,300.149,0.845575,1.940054,0
14790,7812,6023,124.842723,62.748271,0.864508,6175,87.571238,0.630813,306.610,0.805101,1.989580,0
14791,8812,6473,163.310244,51.419816,0.949138,6590,90.783697,0.449514,357.238,0.637383,3.176018,1
14792,9812,6761,169.690596,51.616861,0.952614,6950,92.781316,0.433397,375.125,0.603766,3.287503,1
14793,10812,6587,172.706870,49.622000,0.957835,6787,91.579631,0.800170,372.553,0.596378,3.480450,1
14794,11812,8800,155.345737,73.225535,0.881935,9092,105.851349,0.597461,377.430,0.776282,2.121469,0
14795,12812,9551,163.358847,75.623244,0.886396,9847,110.275613,0.786091,393.155,0.776481,2.160167,0
14796,13812,8144,151.811968,69.177351,0.890145,8323,101.829577,0.786860,361.059,0.785039,2.194533,0
14797,14812,7238,144.300654,64.791969,0.893528,7424,95.998478,0.637148,347.150,0.754734,2.227138,0
14798,15812,8639,158.533319,70.083214,0.896979,8786,104.878579,0.607952,374.732,0.773093,2.262073,0
14799,16812,7993,153.814267,66.591694,0.901425,8095,100.881136,0.559812,359.460,0.777353,2.309812,0
14800,17812,9259,169.824931,70.455636,0.909880,9469,108.576816,0.697004,396.464,0.740230,2.410381,0
14801,813,5493,136.175150,52.882696,0.921515,5648,83.629569,0.608306,315.888,0.691756,2.575042,1
14802,1813,5938,143.615255,52.926570,0.929616,6034,86.951115,0.587455,322.711,0.716510,2.713481,1
14803,2813,5637,143.219026,51.303564,0.933638,5766,84.718660,0.488306,324.710,0.671841,2.791600,1
14804,3813,5104,137.354705,48.100379,0.936678,5239,80.613985,0.471937,310.220,0.666471,2.855585,1
14805,4813,6019,151.536220,51.980360,0.939327,6208,87.542155,0.491909,339.279,0.657083,2.915259,1
14806,5813,6382,157.109769,52.802088,0.941832,6529,90.143301,0.634141,350.340,0.653412,2.975446,1
14807,6813,5601,148.375233,48.889572,0.944156,5764,84.447704,0.533429,329.923,0.646622,3.034906,1
14808,7813,7332,137.639358,69.168574,0.864557,7548,96.619834,0.775709,343.328,0.781653,1.989912,0
14809,8813,5991,157.286455,49.522421,0.949140,6160,87.338297,0.437683,348.976,0.618184,3.176066,1
14810,9813,8088,146.707499,71.590382,0.872855,8473,101.478872,0.623497,374.631,0.724175,2.049263,0
14811,10813,6131,166.256132,47.766409,0.957839,6261,88.352881,0.484090,358.464,0.599584,3.480608,1
14812,11813,9309,159.592309,75.226403,0.881938,9590,108.869587,0.648937,384.688,0.790489,2.121493,0
14813,12813,5619,125.294727,58.001979,0.886398,5805,84.583290,0.584582,303.494,0.766600,2.160180,0
14814,13813,8996,159.683928,72.763799,0.890147,9327,107.023656,0.571828,387.801,0.751695,2.194552,0
14815,14813,8558,157.453017,70.694131,0.893539,8837,104.385746,0.646179,376.897,0.757071,2.227243,0
14816,15813,8652,159.005540,70.290654,0.896983,8865,104.957461,0.739487,375.987,0.769096,2.262115,0
14817,16813,9524,168.209483,72.823286,0.901427,9788,110.119632,0.555109,399.934,0.748260,2.309831,0
14818,17813,6340,140.114291,58.115979,0.909924,6468,89.846195,0.611497,329.286,0.734772,2.410943,0
14819,814,6146,143.320938,55.653657,0.921527,6313,88.460897,0.738791,328.871,0.714087,2.575229,1
14820,1814,5843,144.095397,53.103078,0.929617,6036,86.252760,0.482893,334.691,0.655477,2.713504,1
14821,2814,6520,153.939524,55.141707,0.933643,6703,91.112688,0.490705,350.311,0.667652,2.791708,1
14822,3814,6396,153.590940,53.785478,0.936680,6581,90.242119,0.825077,346.056,0.671159,2.855621,1
14823,4814,6031,151.566465,51.989836,0.939329,6248,87.629377,0.538482,343.064,0.643945,2.915310,1
14824,5814,5966,151.883821,51.043706,0.941837,6208,87.155878,0.531066,344.206,0.632785,2.975564,1
14825,6814,6121,155.190978,51.134945,0.944157,6293,88.280798,0.745736,347.321,0.637632,3.034930,1
14826,7814,7201,136.273783,68.467388,0.864621,7462,95.752796,0.604212,337.518,0.794344,1.990346,0
14827,8814,5947,155.724735,49.027334,0.949147,6072,87.016984,0.550648,340.790,0.643479,3.176284,1
14828,9814,6973,172.357465,52.424712,0.952620,7143,94.224728,0.652170,374.266,0.625560,3.287714,1
14829,10814,6588,172.770962,49.623976,0.957863,6795,91.586583,0.431604,382.144,0.566904,3.481603,1
14830,11814,8764,154.708795,72.924475,0.881938,8979,105.634613,0.586221,372.882,0.792081,2.121493,0
14831,12814,9704,164.469934,76.137084,0.886398,10028,111.155371,0.793783,398.763,0.766886,2.160182,0
14832,13814,9051,159.688423,72.763736,0.890154,9269,107.350320,0.588109,384.195,0.770554,2.194616,0
14833,14814,9173,162.513993,72.964770,0.893544,9494,108.071395,0.575110,392.044,0.749983,2.227294,0
14834,15814,8788,159.993992,70.724729,0.896992,9027,105.779153,0.788374,382.098,0.756398,2.262207,0
14835,16814,8669,160.549052,69.506552,0.901427,8919,105.060524,0.590210,378.596,0.760023,2.309841,0
14836,17814,6190,139.038461,57.665358,0.909938,6327,88.776983,0.655026,323.405,0.743716,2.411126,0
14837,815,5414,136.030134,52.822212,0.921528,5611,83.026013,0.548253,314.565,0.687555,2.575245,1
14838,1815,5383,137.736171,50.758597,0.929620,5514,82.787973,0.494716,313.609,0.687792,2.713554,1
14839,2815,5841,145.808400,52.226799,0.933650,5976,86.237997,0.811250,326.861,0.687022,2.791831,1
14840,3815,6075,149.989732,52.523924,0.936681,6223,87.948452,0.582231,337.861,0.668775,2.855646,1
14841,4815,5282,141.689912,48.602000,0.939329,5413,82.007629,0.474488,316.264,0.663604,2.915310,1
14842,5815,5543,146.317385,49.172793,0.941837,5669,84.009326,0.467527,327.341,0.650061,2.975576,1
14843,6815,5440,146.377214,48.230093,0.944158,5598,83.225135,0.709442,328.309,0.634225,3.034977,1
14844,7815,6568,162.470437,52.427027,0.946506,6751,91.447457,0.764966,359.371,0.639083,3.098982,1
14845,8815,6500,163.825382,51.575995,0.949150,6710,90.972837,0.743027,360.876,0.627202,3.176388,1
14846,9815,6059,159.880272,48.627482,0.952624,6186,87.832559,0.498478,346.092,0.635664,3.287858,1
14847,10815,6260,167.181715,48.014815,0.957870,6391,89.277542,0.493535,362.707,0.597960,3.481878,1
14848,11815,9922,165.013838,77.781018,0.881941,10247,112.396987,0.615814,401.146,0.774826,2.121518,0
14849,12815,7742,146.642418,67.883523,0.886401,7875,99.284543,0.618766,348.391,0.801547,2.160206,0
14850,13815,8857,158.196403,72.081649,0.890161,9083,106.193609,0.583465,380.489,0.768798,2.194683,0
14851,14815,8191,153.982861,69.134332,0.893545,8449,102.122990,0.559495,367.077,0.763893,2.227299,0
14852,15815,7145,144.549102,63.897180,0.896993,7303,95.379749,0.612884,343.081,0.762814,2.262214,0
14853,16815,8304,157.538325,68.202606,0.901429,8497,102.825003,0.588435,370.985,0.758201,2.309858,0
14854,17815,7023,148.072791,61.405059,0.909960,7168,94.561944,0.741448,347.256,0.731868,2.411410,0
14855,816,6249,145.175187,56.369869,0.921538,6465,89.199069,0.587312,335.314,0.698421,2.575404,1
14856,1816,6165,146.643241,54.037747,0.929629,6268,88.597527,0.748543,329.831,0.712131,2.713719,1
14857,2816,5809,145.228265,52.017969,0.933652,5927,86.001445,0.490957,326.950,0.682887,2.791886,1
14858,3816,5665,144.583933,50.629438,0.936685,5786,84.928806,0.582280,326.118,0.669361,2.855729,1
14859,4816,5256,142.129560,48.752662,0.939330,5470,81.805544,0.508711,317.585,0.654855,2.915319,1
14860,5816,5965,151.890990,51.044434,0.941841,6115,87.148574,0.784972,337.216,0.659180,2.975662,1
14861,6816,6060,155.002528,51.069796,0.944164,6250,87.839807,0.762264,343.368,0.645896,3.035112,1
